Date,Open,High,Low,Close,Adj Close,Volume
2001-10-17,42.549690,44.359985,42.240238,44.027325,35.052647,27558115
2001-10-18,43.276901,43.400684,42.410435,42.696678,33.993240,19524411
2001-10-19,42.627052,43.091232,42.317600,42.781780,34.060997,17958218
2001-10-22,42.820461,43.849388,41.776058,42.209293,33.605209,19478188
2001-10-23,42.812725,42.959713,42.278919,42.534218,33.863899,12250987
2001-10-24,43.013866,43.013866,40.940536,41.149418,32.761375,22109107
2001-10-25,41.621334,41.698696,40.499569,40.832230,32.508854,12801456
2001-10-26,40.832230,40.832230,40.832230,40.832230,32.508854,0
2001-10-29,41.157154,41.837948,39.780090,40.298424,32.083851,14081188
2001-10-30,39.609894,39.872929,38.859470,39.076088,31.110683,16014326
2001-10-31,39.300442,39.988972,38.410767,39.362331,31.338581,49551192
2001-11-01,39.764618,40.677502,39.493847,40.337105,32.114658,25247542
2001-11-02,40.306160,41.621334,40.236534,40.685238,32.391823,20437644
2001-11-05,40.754868,40.754868,39.803299,40.460884,32.213200,15847586
2001-11-06,41.002426,41.311878,40.035389,40.615612,32.336391,15558469
2001-11-07,41.079792,41.234516,39.656311,40.089542,31.917553,10284564
2001-11-08,40.074070,40.607876,38.967777,40.337105,32.114658,19187410
2001-11-09,40.770340,41.226780,40.275215,40.855438,32.527321,15973971
2001-11-12,40.986954,41.683224,40.739395,41.188099,32.792183,12810200
2001-11-13,41.157154,41.698696,40.739395,41.536232,33.069344,14825826
2001-11-14,42.070038,42.511009,41.953995,42.271183,33.654484,5692832
2001-11-15,42.240238,43.276901,42.085510,43.021603,34.251930,14454422
2001-11-16,43.021603,43.021603,43.021603,43.021603,34.251930,0
2001-11-19,43.957699,47.330727,43.957699,47.230156,37.602608,32784956
2001-11-20,47.965103,48.119831,44.561131,45.033043,35.853352,20464078
2001-11-21,45.180035,46.765976,44.483765,45.551376,36.266029,18737860
2001-11-22,45.644211,46.170280,44.886055,45.164562,35.958065,14538874
2001-11-23,45.180035,45.876301,44.058270,45.164562,35.958065,16636341
2001-11-26,45.752522,46.680878,45.528168,46.201225,36.783413,16932419
2001-11-27,46.727295,47.176003,44.994362,45.365704,36.118214,12814763
2001-11-28,45.365704,45.528168,44.143368,44.955681,35.791759,14947208
2001-11-29,44.870583,45.149090,44.251678,44.862846,35.717857,11261348
2001-11-30,44.862846,44.862846,44.862846,44.862846,35.717857,0
2001-12-03,45.040779,45.443069,44.251678,44.940208,35.779446,12363553
2001-12-04,45.180035,46.572571,45.025307,46.185753,36.771095,15898483
2001-12-05,47.214684,48.862514,47.036747,48.475700,38.594246,21093888
2001-12-06,49.512367,50.208633,47.361671,47.957367,38.181564,22454000
2001-12-07,47.965103,48.862514,47.965103,48.274555,38.434105,14029005
2001-12-10,48.119831,49.504631,48.119831,48.746471,38.809822,9491492
2001-12-11,48.738735,49.179707,47.818115,48.034733,38.243168,10645111
2001-12-12,48.429283,49.496895,47.825851,48.119831,38.310921,11794845
2001-12-13,48.390602,49.357639,45.744785,48.119831,38.310921,26617666
2001-12-14,48.119831,48.274555,47.230156,48.011520,38.224693,8651117
2001-12-17,48.011520,48.011520,48.011520,48.011520,38.224693,0
